actualNode,err:Syntax|SyntaxNode actualNode = syntaxNodeFromLines(k, rule, subject);
normalizedActualNode,SyntaxNode normalizedActualNode = normalizeSyntaxNode(actualNode);
bb1,BasicBlock bb1 = foo1.appendBasicBlock();
foo2,FunctionDefn foo2 = m.addFunctionDefn("foo2", {returnType: "i64", paramTypes: []});
bb2,BasicBlock bb2 = foo2.appendBasicBlock();
R1,PointerValue R1 = builder.alloca("i64");
c,Value c = context.constInt("i64",42);
R2,Value R2 = builder.load(R1);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: [pointerType("i8")]});
fooBB,BasicBlock fooBB = foo.appendBasicBlock();
arg,Value arg = foo.getParam(0);
v1,Value v1 = builder.ptrToInt(arg, "i64");
bar,FunctionDefn bar = m.addFunctionDefn("bar", {returnType: "i1", paramTypes: [pointerType("i8")]});
barBB,BasicBlock barBB = bar.appendBasicBlock();
V1,Value V1 = builder.ptrToInt(arg, "i1");
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
strContent,byte[] strContent ="abc123#@% \n\\\"".toBytes();
str,Value str = context.constString(strContent);
strFn,FunctionDefn strFn = m.addFunctionDefn("test", {returnType: arrayType("i8", strContent.length()), paramTypes: []});
initBlock,BasicBlock initBlock = strFn.appendBasicBlock();
m,Module m = basicMain();
m,Module m = basicMain();
m,Module m = basicMain();
m,Module m = basicMain();
expectedPath,string expectedPath = check file:joinPath(file:getCurrentDir(), "modules", "print.llvm", "tests", "testOutputs", expectedFilename);
expectedLines,string[] expectedLines = check io:fileReadLines(expectedPath);
expectedOutput,string expectedOutput = "\n".'join(...expectedLines);
mod,Module mod = func();
actualOutput,string actualOutput = mod.printModuleToString();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
arrTy1,Type arrTy1 = arrayType("i64", 20);
arrTy2,Type arrTy2 = arrayType(arrTy1, 10);
rtTy,Type rtTy = structType(["i64", arrTy2,"i64"]);
stTy,Type stTy = structType(["i64", "i64", rtTy]);
g1,PointerValue g1 = m.addGlobal(stTy, "g1");
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType:"void", paramTypes:[]});
bb,BasicBlock bb = foo.appendBasicBlock();
v0,PointerValue v0 = builder.getElementPtr(g1, [context.constInt("i32", 1)]);
v1,PointerValue v1 = builder.getElementPtr(v0, [context.constInt("i32", 0), context.constInt("i32", 2)]);
v2,PointerValue v2 = builder.getElementPtr(v1, [context.constInt("i32", 0), context.constInt("i32", 1)]);
v3,PointerValue v3 = builder.getElementPtr(v2, [context.constInt("i64", 0), context.constInt("i64", 5)]);
arrTy3,Type arrTy3 = arrayType(pointerType("i64", 1), 10);
rtTy2,Type rtTy2 = structType([ "i32", arrTy3, "i32" ]);
stTy2,Type stTy2 = structType(["i8", "i8", rtTy2]);
g2,PointerValue g2 = m.addGlobal(stTy2, "g2");
bar,FunctionDefn bar = m.addFunctionDefn("bar", {returnType: pointerType(pointerType("i64",1)), paramTypes: []});
t0,PointerValue t0 = builder.getElementPtr(g2, [context.constInt("i32", 1),context.constInt("i32", 2), context.constInt("i32", 1), context.constInt("i32", 4)]);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
arrTy1,Type arrTy1 = arrayType("i64", 20);
arrTy2,Type arrTy2 = arrayType(arrTy1, 10);
rtTy,Type rtTy = structType(["i64", arrTy2,"i64"]);
stTy,Type stTy = structType(["i64", "i64", rtTy]);
g1,PointerValue g1 = m.addGlobal(stTy, "g1");
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType:"void", paramTypes:[]});
bb,BasicBlock bb = foo.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
arrTy1,Type arrTy1 = arrayType("i64", 20);
arrTy2,Type arrTy2 = arrayType(arrTy1, 10);
rtTy,Type rtTy = structType(["i64", arrTy2,"i64"]);
stTy,Type stTy = structType(["i64", "i64", rtTy]);
g1,PointerValue g1 = m.addGlobal(stTy, "g1");
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType:"void", paramTypes:[]});
bb,BasicBlock bb = foo.appendBasicBlock();
v0,error|PointerValue v0 = trap builder.getElementPtr(g1, [context.constInt("i32", 0),context.constInt("i64", 1)]);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
arrTy1,Type arrTy1 = arrayType("i64", 20);
arrTy2,Type arrTy2 = arrayType(arrTy1, 10);
rtTy,Type rtTy = structType(["i64", arrTy2,"i64"]);
stTy,Type stTy = structType(["i64", "i64", rtTy]);
g1,PointerValue g1 = m.addGlobal(stTy, "g1");
g2,PointerValue g2 = m.addGlobal("i32", "g2");
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType:"void", paramTypes:[]});
bb,BasicBlock bb = foo.appendBasicBlock();
v1,Value v1 = builder.ptrToInt(g2, "i32");
v0,error|PointerValue v0 = trap builder.getElementPtr(g1, [context.constInt("i32", 0), v1]);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
structTy,Type structTy = structType(["i64", "i64"]);
arrTy,Type arrTy = arrayType(structTy, 10);
g1,PointerValue g1 = m.addGlobal(arrTy, "g1");
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType:"void", paramTypes:[]});
bb,BasicBlock bb = foo.appendBasicBlock();
v0,PointerValue v0 = builder.getElementPtr(g1, [context.constInt("i64", 10)]);
v1,error|PointerValue v1 = builder.getElementPtr(v0, [context.constInt("i64", 10)]);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
dIBuilder,DIBuilder dIBuilder = m.createDIBuilder();
fileData,Metadata fileData = dIBuilder.createFile("filename.bal", "PATH_TO_BAL_SOURCE");
functionTy,Metadata functionTy = dIBuilder.createSubroutineType(fileData);
functionData,Metadata functionData = dIBuilder.createFunction(scope=fileData, name="test", linkageName="test", file=fileData, lineNo=0, ty=functionTy, scopeLine=0);
loc,Metadata loc = dIBuilder.createDebugLocation(1, 2, functionData);
testFn,FunctionDefn testFn = m.addFunctionDefn("test", {returnType: "void", paramTypes: []});
testBB,BasicBlock testBB = testFn.appendBasicBlock();
mainFunction,FunctionDefn mainFunction = m.addFunctionDefn("main", {returnType: "i64", paramTypes: []});
initBlock,BasicBlock initBlock = mainFunction.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: ["i64", "i64"]});
initBlock,BasicBlock initBlock = foo.appendBasicBlock();
v0,Value v0 = foo.getParam(0);
v1,Value v1 = foo.getParam(1);
a,Value a = builder.iArithmeticNoWrap("add", v0, v1);
b,Value b = builder.iArithmeticNoWrap("sub", v0, v1);
c,Value c = builder.iArithmeticNoWrap("mul", a, b);
context,Context context = new;
m,Module m = context.createModule();
abort,FunctionDefn abort = m.addFunctionDefn("abort", {returnType:"void", paramTypes:[]});
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: ["i64", "i64"]});
initBlock,BasicBlock initBlock = foo.appendBasicBlock();
builder,Builder builder = context.createBuilder();
R0,Value R0 = foo.getParam(0);
R1,Value R1 = foo.getParam(1);
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R5,PointerValue R5 = builder.alloca("i64");
R6,Value R6 = builder.load(R5);
R7,Value R7 = builder.iCmp("eq", R6, context.constInt("i64", 0));
bb8,BasicBlock bb8 = foo.appendBasicBlock();
bb9,BasicBlock bb9 = foo.appendBasicBlock();
R10,Value R10 = builder.load(R4);
R11,Value R11 = builder.iCmp("eq", R10, context.constInt("i64", int:MIN_VALUE));
bb16,BasicBlock bb16 = foo.appendBasicBlock();
bb12,BasicBlock bb12 = foo.appendBasicBlock();
R13,Value R13 = builder.load(R5);
R14,Value R14 = builder.iCmp("eq", R13, context.constInt("i64", -1));
bb15,BasicBlock bb15 = foo.appendBasicBlock();
bb20,BasicBlock bb20 = foo.appendBasicBlock();
R17,Value R17 = builder.load(R4);
R18,Value R18 = builder.load(R5);
R19,Value R19 = builder.iArithmeticSigned("srem", R17, R18);
R21,Value R21 = builder.load(R3);
fn,FunctionDefn fn = m.addFunctionDefn(name, {returnType: "i1", paramTypes: ["double", "double"]});
bb,BasicBlock bb = fn.appendBasicBlock();
p0,Value p0 = fn.getParam(0);
p1,Value p1 = fn.getParam(1);
res,Value res = builder.fCmp(predicate, p0, p1);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
test,FunctionDefn test = m.addFunctionDefn("test", {returnType: "i64", paramTypes:[]});
initBlock,BasicBlock initBlock = test.appendBasicBlock();
R1,PointerValue R1 = builder.alloca("i64");
R2,PointerValue R2 = builder.alloca("i64");
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R5,PointerValue R5 = builder.alloca("i64");
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
bar,FunctionDefn bar = m.addFunctionDefn("bar", {returnType: "double", paramTypes: ["double", "double"]});
initBlock,BasicBlock initBlock = bar.appendBasicBlock();
v0,Value v0 = bar.getParam(0);
v1,Value v1 = bar.getParam(1);
a,Value a = builder.fArithmetic("fadd", v0, v1);
b,Value b = builder.fArithmetic("fsub", v0, v1);
c,Value c = builder.fArithmetic("fmul", a, b);
d,Value d = builder.fArithmetic("fdiv", c, a);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
add,FunctionDecl add = m.getIntrinsicDeclaration("sadd.with.overflow.i64.i64");
abort,FunctionDefn abort = m.addFunctionDefn("abort", {returnType: "void", paramTypes: []});
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: ["i64", "i64"]});
initBlock,BasicBlock initBlock = foo.appendBasicBlock();
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R0,Value R0 = foo.getParam(0);
R1,Value R1 = foo.getParam(1);
R5,Value R5 = builder.load(R3);
R6,Value R6 = builder.load(R4);
R_7,Value? R_7 = builder.call(add, [R5, R6]);
R7,Value R7;
R8,Value R8 = builder.extractValue(R7, 0);
R9,Value R9 = builder.extractValue(R7, 1);
R10,Value R10 = builder.iBitwise("xor", R9, context.constInt("i1", 1));
ifTrue,BasicBlock ifTrue = foo.appendBasicBlock();
ifFalse,BasicBlock ifFalse = foo.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
test,FunctionDefn test = m.addFunctionDefn("test", {returnType: "double", paramTypes: ["double"]});
initBlock,BasicBlock initBlock = test.appendBasicBlock();
p0,Value p0 = test.getParam(0);
neg,Value neg = builder.fNeg(p0);
context,Context context = new;
m,Module m = context.createModule();
mul,FunctionDecl mul = m.getIntrinsicDeclaration("smul.with.overflow.i64.i64");
abort,Function abort = m.addFunctionDefn("abort", {returnType:"void", paramTypes:[]});
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: ["i64", "i64"]});
initBlock,BasicBlock initBlock = foo.appendBasicBlock();
builder,Builder builder = context.createBuilder();
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R0,Value R0 = foo.getParam(0);
R1,Value R1 = foo.getParam(1);
R5,Value R5 = builder.load(R3);
R6,Value R6 = builder.load(R4);
R_7,Value? R_7 = builder.call(mul, [R5, R6]);
R7,Value R7;
R8,Value R8 = builder.extractValue(R7, 0);
R9,Value R9 = builder.extractValue(R7, 1);
R10,Value R10 = builder.iBitwise("xor", R9, context.constInt("i1", 1));
ifTrue,BasicBlock ifTrue = foo.appendBasicBlock();
ifFalse,BasicBlock ifFalse = foo.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "void", paramTypes: []});
fooBB,BasicBlock fooBB = foo.appendBasicBlock();
bar,FunctionDefn bar = m.addFunctionDefn("bar", {returnType: "i64", paramTypes: []});
barBB,BasicBlock barBB = bar.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
bar,FunctionDecl bar = m.addFunctionDecl("bar", {returnType: "void", paramTypes: []});
bar2,FunctionDecl bar2 = m.addFunctionDecl("bar2", {returnType: "void", paramTypes: []});
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: []});
bbfoo,BasicBlock bbfoo = foo.appendBasicBlock();
foo2,FunctionDefn foo2 = m.addFunctionDefn("foo2", {returnType: "i64", paramTypes: []});
bbfoo2,BasicBlock bbfoo2 = foo2.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
const1,ConstValue const1 = context.constStruct([context.constInt("i64", 1), context.constInt("i64", 2)]);
const1Ty,Type const1Ty = structType(["i64", "i64"]);
g,PointerValue g = m.addGlobal("i64", "g1");
g2,PointerValue g2 = m.addGlobal("i64", "g2", addressSpace=2);
g7,ConstPointerValue g7 = m.addGlobal(const1Ty, "g7");
testFn,FunctionDefn testFn = m.addFunctionDefn("testFn", {returnType: "i64", paramTypes: []});
initBlock,BasicBlock initBlock = testFn.appendBasicBlock();
val1,Value val1 = builder.ptrToInt(g, "i64");
val2,Value val2 = builder.ptrToInt(g2, "i64");
ret,Value ret = builder.iArithmeticWrap("add", val1, val2);
context,Context context = new;
m,Module m = context.createModule();
e,error|PointerValue e = trap m.addGlobal("i64", "g1");
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes:[]});
initBlock,BasicBlock initBlock = foo.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: pointerType("i8", 1), paramTypes: [pointerType("i8", 1)]});
mask,FunctionDecl mask = m.getIntrinsicDeclaration("ptrmask.p1.i64");
bb,BasicBlock bb = foo.appendBasicBlock();
arg,Value arg = foo.getParam(0);
result,Value? result = builder.call(mask, [arg, context.constInt("i64",72057594037927928)]);
overflowArithmeticReturnType,StructType overflowArithmeticReturnType = structType(["i64", "i1"]);
overflowArithmeticFunctionType,FunctionType overflowArithmeticFunctionType = {returnType: overflowArithmeticReturnType, paramTypes: ["i64", "i64"]};
context,Context context = new;
m,Module m = context.createModule();
names,IntrinsicFunctionName[] names = ["sadd.with.overflow.i64.i64", "ssub.with.overflow.i64.i64", "smul.with.overflow.i64.i64"];
f,FunctionDecl f = m.getIntrinsicDeclaration(name);
functionName,string functionName = "llvm." + name;
context,Context context = new;
m,Module m = context.createModule();
name,IntrinsicFunctionName name = "sadd.with.overflow.i64.i64";
f1,FunctionDecl f1 = m.getIntrinsicDeclaration(name);
f2,FunctionDecl f2 = m.getIntrinsicDeclaration(name);
context,Context context = new;
m,Module m = context.createModule();
attributes,FunctionEnumAttribute[] attributes = ["noreturn", "cold", "nounwind", "readnone", "speculatable", "willreturn"];
fDecl,FunctionDecl fDecl = m.addFunctionDecl("decl", {returnType: "void", paramTypes: []});
fDefn,FunctionDefn fDefn = m.addFunctionDefn("defn", {returnType: "void", paramTypes: []});
context,Context context = new;
m,Module m = context.createModule();
attribute,EnumAttribute attribute = "cold";
fDecl,FunctionDecl fDecl = m.addFunctionDecl("decl", {returnType: "void", paramTypes: []});
